objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type,rights,rightsstatement
3.08.02,,Wausau Title Paver Sample Box,,,,,,,Architecture; Landscape Architecture,,Cosentino,Iconic White;Yukon Blanco;Lagoon;Pulsar;White Zeus Extreme; White North;Bianco River;Lyra;Classic White;Blanco Maple;Ariel;Blanco Orion;White Storm; Stellar Snow;White Diamond;White Platinum;Helix;Tigris Sand;Blanco City;Unsui;Vortium;Phoenix;Creamstone;Noka;Lusso;Haiku;Daria;Coral Clay;Moonstone;Stellar Cream; Capri Limestone;Lena;Cygnus;Altair;Cemento;Tebas Black;Grey Expo;Calupso;Marengo;Iconic Black;Kensho;Ironbark;Merope;Stellar Night;Royal Reef;Grey Amazon;Iron Ore;Zirconium;Arctic;Mediterranean;Pacific;Copper Mist;Pietra;Kimber Mist;Ocean Jasper;Ocean Storm;Luna;Kona Beige;Forest Snow;Riverbed;Bamboo;Sienna Ridge;Mountain Mist;Chrome,https://www.cosentino.com/usa,Stone,Stone Composites,,
3.08.03,,Silestone Collection - Kitchen & Bathroom Surfaces,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Pearl,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.04,,Trenwyth Mesastone Sample Box,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Riverside;Autumn;Red Rock;Walnut Creek;Anthem Red;Mojave Brown;Buff;Anthem Red;Berkeley (2 copies),https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.05,,Trenwyth Mesastone Sample Box - Arizona Group B,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Black Canyon;Newport;San Mateo Rose;Ball Park Buff;Beverly Spice;Plum;Fuego Red,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.06,,"Trenwyth Mesastone Sample Box - Trenwyth, Arizona",,,,,,,Architecture; Landscape Architecture,,Trenwyth,Adobe;Graystone;Brick Red;Lincoln;Chocolate;Colonial Red M;Ash Charcol;Shadow Gray,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.07,,Trenwyth Mesastone Sample Box - Plus,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Willow Green;Ball Park Buff;Umber Brown;Black;Fuego Red;MW Bone;Purple Hart;Mission White;Malibu Sand;Adobe;Huntington Gray;Black Mountain;Mojave Brown,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.08,,Trenwyth Trendstone Sample Box,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Bradley,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.09,,Trenwyth Trendstone Sample Box - Plus,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Papago Red;San Mateo Rose;Autumn;Red Rock;Modesto;Berkeley;Newport;Beverly Spice;Anthem Red;Plum;Riverside;Walnut Creek,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.10,,Trenwyth Trendstone Sample Box - Arizona Group B,,,,,,,Architecture; Landscape Architecture,,Trenwyth,Monterey Stone;Buff;Hopi Sand;Black Canyon,https://www.echelonmasonry.com/brand/trenwyth-architectural-masonry/,Stone,Stone Composites,,
3.08.11,,"Trenwyth Trendstone Sample Box - Trenwyth, Arizona",,,,,,,Architecture; Landscape Architecture,,Hanover Architectural Products,#A80009;#A80033;#A80011;#A80012;#A80014;#A80016;#A80017;#A80018;#A80020,https://hanoverpavers.com/,Stone,Stone Composites,,
3.08.12,,Hanover Asphalt Block Sample Box,,,,,,,Architecture; Landscape Architecture,,NBK ,"Textures: Wire Struck, Fine Combed, Medium Combed; Colors: 1.01, 2.01, 3.01, 4.01, 5.01, 6.01, 7.01, 1.02, 6.02, 7.02, 7.03, 7.06, 9.04, 9.05, 9.09, 9.10, 9.11, 8.02",https://nbkterracotta.com/products-services/terrart/,Stone,Stone Composites,,
,,,,,,,,,,,,,,,,,
3.09.02,,Unlabeled items removed;ann sacks removed - nonfunctional;lithochrome chemstain removed - nonfunctional;stresscrete removed-nonfunctional;sage removed- nonfunctional;QCP Concrete samples removed - dated samples;allied molded products removed- products DNE currently,,,,,,,Architecture;Landscape Architecture,,Formglas Products LTD,98144,https://www.formglas.com/,Stone,Concrete,,
3.09.03,,Formglas Concreet - Concrete Grey (2 copies),,,,,,,Architecture;Landscape Architecture,,Formglas Products LTD,98168,https://www.formglas.com/,Stone,Concrete,,
3.09.04,,Formglas Concreet - Sark Grey (2 copies),,,,,,,Architecture;Landscape Architecture,,Formglas Products LTD,98007,https://www.formglas.com/,Stone,Concrete,,
3.09.05,,Formglas QuarryCast- Galveston Grey (2 copies),,,,,,,Architecture;Landscape Architecture,,Formglas Products LTD,98013,https://www.formglas.com/,Stone,Concrete,,
3.09.06,,Formglas QuarryCast- Mountain Grey (2 copies),,,,,,,Architecture;Landscape Architecture,,Formglas Products LTD,98029,https://www.formglas.com/,Stone,Concrete,,
3.09.07,,Formglas Formglas GFRC-L - Desert Sand,,,,,,,Architecture; Product Design,,Ambient Glow Technology,"Emerald Yellow 1/2"" (12mm);Aqua Blue 1/2"" (12mm);Sky Blue 1/2"" (12mm);Emerald Yellow 1/4"" (8mm);Aqua Blue 1/4""(8mm);Sky Blue 1/4"" (8mm); Emerald Yellow 1/8"" (4mm); Aqua Blue 1/8"" (4mm);Sky Blue 1/8"" (4mm)",https://ambientglowtechnology.com/,Stone,Stone Composites,,
4.01.01,,Rimex Group Metal Finish Sample Pallet,,,,,,,Architecture; Product Design,,Rimex Metals (USA) INC,"Pallet samples with descriptions as follows: [1](Stucco texture, 304 S/S metal type, satin finish), [2] (texture: 6-0M, Metal: 304 S/S, Finish: Satin), [3](Texture: Leathergrain, Metal: 304 S/S, Finish: Satin) [4] (label missing, rounded honeycomb stamped texture, brushed finish), [5] (label missing, fine wavy engraved texture, brushed finish), [6] (Texture: squares, Metal: 304 S/S, Finish: Brt. Andl.) [7] (label missing, leathergrain texture, reflective bronze finish), [8] (Texture: Sheffield, Metal: 304 S/S, Finish: Satin), [9] (Texture: 5-SM, Metal 304 S/S, Finish: Satin), [10] (Textuure: Plain, Metal: Colourtex, Finish: Gold Mirror), [11] (Pattern: Red Mirror Pearl, Metal: 304 Stainless steel), [12] (Pattern: Green Miror Pippin, Metal: 304 stainless steel), [13] ( Texture: Prisim, Metal: Colourtex, Finish: Blue Mirror, [14] label missing, polished silver/chrome finish with tree bark-like stamped texture), [15] (Texture: Plain, Metal: Colourtex, Finish: Green Mirror) [16] (Texture: Pinstripe, Metal: Colourtex, Finish: Green Mirror.) [17] (Texture: Poppy, Metal: Colourtex, Finish: Blue Mirror), [18] (Texture: Treadtex, Metal: 304 S/S, Finish: Satin), [19] (Texture: 13SD, Metal: 304 S/S, Finish: Brt. Anld.)",www.rimexmetals.com,Metal,Metal Finishes,,
4.01.02,,Unmarked Samples Removed,,,,,,,,,,,,,,,
4.01.03,,Rigidized Specialty Finishes and Architectural Fabrications - Division 5,,,,,,,Architecture; Product Design,,Rigidized Metals Corporation,"Mirrored and Satin Samples -  Metal: T304 Stainless Steel, Finish: gold satin, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: gold mirror, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: black mirror, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: black satin, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: bronze mirror, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: blue mirror, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: bronze satin, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó , Max Length: 98.4Ó; Metal: T304 Stainless Steel, Finish: Linen, Gauge: 22 (0.029Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó; Metal: T304 Stainless Steel, Finish: Squares, Gauge: 22 (0.029Ó), Max Gauge: 14 (0.075Ó), Max Width: 49.2Ó; Metal: T304 Stainless Steel, Finish: Dull Bead Blast, Gauge: 0.036, Max Gauge: 14 (0.075Ó), Max Width: 48Ó (2 copies); Metal: T304 Stainless Steel, Finish: Bright Annealed, Max Gauge: (0.120Ó), Max Width: 48Ó (2 copies); Metal: T304 Stainless Steel, Finish: Mirror, Max Width: 48Ó (2 copies); Metal: T304 Stainless Steel, Finish: RND Vibration, Gauge: 0.024Ó, Max Gauge: (0.120Ó), Max Width: 48Ó (2 copies); Metal: T304 Stainless Steel, Finish: Satin, Gauge: 0.029Ó, Max Gauge: (0.120Ó), Max Width: 60Ó (2 copies); Metal: T304 Stainless Steel, Finish: Random Swirl, Gauge: 0.024Ó, Max Gauge: (0.120Ó), Max Width: 48Ó (2 copies); Colored and Highlighted Samples - Pattern: Cobblestone, Metal: T304 Stainless Steel, Finish: black powder coat h/l, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 48Ó; Pattern: Linden, Metal: T304 Stainless Steel, Finish: black satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 16 (0.060Ó), Max Width: 48Ó; Pattern: Elmwood, Metal: T304 Stainless Steel, Finish: red powder coat h/l, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 48Ó; Pattern: Arlington, Metal: T304 Stainless Steel, Finish: gold satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 16 (0.060Ó), Max Width: 48Ó; Pattern: Elmwood, Metal: T304 Stainless Steel, Finish: bronze satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 48Ó; Pattern: Middlesex, Metal: T304 Stainless Steel, Finish: blue mirror h/l, Gauge: 24 (0.024Ó), Max Gauge:16(0.060Ó), Max Width: 48Ó; Pattern: Niagara, Metal: T304 Stainless Steel, Finish: black satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 16 (0.060Ó), Max Width: 48Ó; Pattern: Delaware, Metal: T304 Stainless Steel, Finish: black satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 48Ó; Pattern: Elmwood, Metal: T304 Stainless Steel, Finish: bronze satin h/l, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 48Ó; Deep Textured Patterns - Pattern: 1.CS, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 24 (0.024Ó), Max Gauge: 14 (0.075Ó), Max Width: 38Ó; Pattern: 2.FL, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 11 (0.120Ó), Max Width: 52Ó; Pattern: 3.FL, Metal: T304 Stainless Steel, Finish: #4 Satin, Max Gauge: (0.060Ó), Max Width: 8 1/8Ó; Pattern: 3.ND, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 20 (0.036Ó), Max Width: 52Ó; Pattern: 1.HR, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: (0.048Ó), Max Gauge: (0.048Ó), Max Width: 48Ó; Pattern: 5.HR, Metal: T304 Stainless Steel, Finish: Sand-Tex, Gauge: (0.036Ó), Max Gauge: (0.060Ó), Max Width: 48Ó; Pattern: 5.HR, Metal: T304 Stainless Steel, Finish: #4 Satin, Max Gauge: (0.060Ó), Max Width: 48Ó; Pattern: 1.NA, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 14 (0.075Ó), Max Width: 52Ó; Pattern: 1.RL, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 11 (0.120Ó), Max Width: 52Ó; Pattern: 7.DL, Metal: T304 Stainless Steel, Finish: 2B (mill), Gauge: 20 (0.036Ó), Max Gauge: 14 (0.075Ó), Max Width: 48Ó; Pattern: 1.HM, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 24 (0.024Ó), Max Gauge: 20 (0.036Ó), Max Width: 38Ó; Pattern: 6.HC, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 11 (0.120Ó), Max Width: 52Ó; Pattern: 6.SL, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 16 (0.060Ó), Max Width: 52Ó; Pattern: 4.LB, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 14 (0.075Ó), Max Width: 52Ó; Pattern: 60.LTH, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 14 (0.075Ó), Max Width: 60Ó; Pattern: RSS.3, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 20 (0.036Ó), Max Gauge: 11 (0.120Ó), Max Width: 60Ó; Pattern: 6.WL, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 11 (0.0120Ó), Max Width: 52Ó; Pattern: 5.WL, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 13 (0.090Ó), Max Width: 60Ó; Pattern: RTP, Metal: T304 Stainless Steel, Finish: #4 Satin, Gauge: 26 (0.018Ó), Max Gauge: 11 (0.120Ó), Max Width: 60Ó",https://www.rigidized.com/,Metal,Metal Paneling,,
04.01.04,,Moz brand metal sample kit,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,"Contains: [1](Laser cut aluminum, TicTac pattern, nickel powder coat finish, for exterior and interior use), [2] (Laser cut aluminum, bubbles pattern, rust powder coat finish, for interior or exterior use), [3] (Laser cut aluminum, lines patterm, copper metallic, powder coat finish, for interior and exterior use), [4] ( Powder coat, Color: Cream Metallic, Material: .040"" Aluminum- available from .040"" to .125""), [5] ( powder coat, Color: Gold Metallic, Material: .040"" Aluminum, available from .04"" to .125""), [6] (powder coat, Color: Cognac Sand, Material: .04"" Aluminum, available from .04"" to .125"") [7] ( Decorative metal, Patina/Blendz 114, polycoat Gloss., 3/8"" Diameter perforations, 3/4"" Straight Ctrs), [8] (Decorative metal, Coulee, embossed stainless steel, 16 gauge), [9] (stainless steel, Material: 20 Ga., Color clear, Grain: Fog, LEED 2.0 MR credit: 4, recycled content), [10] (decorative metal, Starlight, Embossed Stainless Steel, 16 Gauge), [11] (decorative metal, classic Khaki-Mist-polycoat gloss, 3/16"" Dia perforations, 5/16"" stg ctrs.) [12] (Blendz Patina collection, Color: 111a, Material: .040"" Aluminum, Finish: polycoat flat), [13] (color: blendz #442 blendz collection, Grain: bamboo, Material: .04 Aluminum , Finish: polycoat matte, LEED 2.0 MR credit: 4, recycled content), [14] (Engravings collection, Pattern: strings, Color: Bronze powder, Grain: N/A, Material: .09"" Aluminum, Finish: powder, LEED 2.0 MR credit: 4, recycled content), [15] (Classic Collection, Color: Penny Copper, Grain: Mist, Material: 0.04 Aluminum, Finish: Polycoat Matte, LEED 2.0 MR Credit: 4, Recycled Content) [16] (Classic Collection, Color: Brazilian Cherry, Grain: Coarse, Material: 0.04 Aluminum, Finish: Polycoat Matte, LEED 2.0 MR Credit: 4, Recycled content) [17] (Blendz Patina Colection, Color: 110, Grain: Fog, Material: 0.04 Aluminum, Finish: Polycoat Flat) [18] (Decorative Metal, Classic Titanium-Fog-Polycoat Matte, 3/8"" Dia Perforations, 3/4"" Stg Ctrs.) [19] (Classic Collection, Color: Light Khaki, Grain: Bamboo, Material: 0.04 Aluminum, Finish: PolyCoat Gloss.) [20] (Gradients Collection, Color: Moonlight, Grain: Coarse, Material: 0.04"" Aluminum, Finish: Polycoat Matte) [21] (Gradients Collection, Color: Moonlight , Grain: Coarse, Material: 0.04"" Aluminum, Finish: Polycoat Matte) [22] (Decorative metal, Classic Ebony-Mist-Polycoat- Matte, 1/4"" Dia Perforations, 3/8"" Stg. Ctrs.) [23] (Classic Collection, Color: Pewter, Grain: Linen, Material: 0.04 Aluminum, Finish: Polycoat Matte), [24] (Custom, Digital Imagery, Color: NAT-1105, Grain: Clouds, Material: 0.04"" Aluminum, Finish: Polycoat Matte) [25] (Blendz Patina Collection, Color: 162, Grain: Coarse, Material: 0.04"" Aluminum, Finish: Polycoat Matte, LEED 2.0 MR Credit: 4, Recycled Content) [26] (Decorative Metal, Cassic Khaki- Bamboo- Polycoat Matte, 3/8"" Dia Perforations, 3/4"" Stg Ctrs) [27] (Engravings Collection, Pattern: Matrix, Color: Graphite, Material: 0.09"" Aluminum, Finish: Polycoat Matte, LEED 2.0 MR Credit: 4, Recycled Content) [28] (Gradients Collection, Color: Twilight, Material: 0.04"" Aluminum, Finish: Polycoat Matte, LEED 2.2 MR Credit: 4, Recycled Conent) [29] (Powder Coat, Color: Rusted Copper, Material: 0.04Ó Aluminum) [30] (Powder Coat, Color: Dark Grey Metallic, Material: 0.04Ó Aluminum) [31] (Powder Coat, color: Copper Metallic, Material 0.04Ó Aluminum) [32] (Color: Pewter, Patterns: Waterfall, Special finishes: Polycoat)",mozdesigns.com,Metal,Metal Paneling,,
04.01.05,,Architectural Wire Mesh: SJD-3,,,,,,,Architecture; Product Design,,Banker Wire,,https://www.bankerwire.com/,Metal,Wire Mesh,,
04.01.06,,Architectural Woven Wire Mesh: IPZ-25,,,,,,,Architecture; Product Design,,Banker Wire,"Configured Stainless Steel / Copper;Pattern Details - 
Percent Open:
53.9%
Overall Thickness:
0.098
Crimp Style:
I3PLZ
Aspect Ratio:
2.57:1
Opening Limitation:
0.080
Weight:
0.83 lbs./sq. ft.",https://www.bankerwire.com/,Metal,Wire Mesh,,
04.01.07,,Architectural Woven Wire Mesh: P-97,,,,,,,Architecture; Product Design,,Banker Wire,"Pattern Details - 
Percent Open:
45.0%
Overall Thickness:
0.094
Crimp Style:
PLPL
Aspect Ratio:
1.00:1
Opening Limitation:
0.096
Weight:
1.04 lbs./sq. ft.",https://www.bankerwire.com/,Metal,Wire Mesh,,
04.01.08,,Architectural Woven Wire Mesh: IPZ-56,,,,,,,Architecture; Product Design,,Banker Wire,"Configured Stainless Steel / Copper;Pattern Details - 
Percent Open:
52.0%
Overall Thickness:
0.130
Crimp Style:
I3PLZ
Aspect Ratio:
5.19:1
Opening Limitation:
0.080
Weight:
1.05 lbs./sq. ft.",https://www.bankerwire.com/,Metal,Wire Mesh,,
04.01.09,,Landscape Forms Material Binder (2007-2008),,,,,,,Architecture;Landscape Architecture;Product Design,,Landscape Forms,"Metal-Polyester Powdercoat Finish: Black (5 copies), Matte Black (3 copies), Stormcloud (6 copies), Cranberry (4 copies), Grass (5 copies), Buttercup (3 copies), Bluebell (2 copies), Ivy (5 copies), Ocean (6 copies), Titanium (3 copies), Mercury, Silver (4 copies), Stone (6 copies),Steel (3 copies), Olive (5 copies), Golden (2 copies), White (3 copies), Bronze (2 copies), Verdigris (2 copies); Marneaux Solid Surface Acrylic: Yellow, Jade, Fathom, Oyster, Blue, Calgary, Mist; Polycarbonate: Arctic, Forest, Sunshine, Orange, Green, Smoke, Platinum; Rotationally Molded Polyethylene: Daisy, Otter, Fog, Grass, Black, Pine, Sky, Millstone, Melon;Old Town Fiberglass: Steel Gray #81 (G,O), Light Gray #16 (M,O), Aluminum #17 (M,O,G), Platinum #877 (O);LF-80 Finish: Maple (2 copies), Red Oak; Polysite Finish: Bark (2 copies), Black (2 copies), Driftwood,Gray; Wood Composites: Redwood (2 copies), Jarrah, Purpleheart, Black Locust, Ipe;Fiberglass Finish: Ivy, Silver, Frost, Ivory, Granite Finish Ebony, Eggshell Granite, Black",https://www.landscapeforms.com/,Landscape Applications,Outdoor Metal and Wood Finishes,,
04.02.01,,AC Cardstock: Black,,,,,,,Architecture;Landscape Architecture;Product Design,,American Crafts,Heavy Weight (216 gsm / 80 lb cover); 60 Loose Sheets; 8x8 Textured Solid Core Cardstock,https://americancrafts.com/,Paper,Cardstock,,
04.02.02,,Pure + Freeform 2015 Collection Box 1,,,,,,,Architecture; Product Design,,Pure + Freeform,"Gun Metal, Mature Bronze, Oil Rubbed Bronze, Gilded Rust, Mercury Glass - Gold, Rame Toscana, Gotham Patina, Vintage Steel",https://purefreeform.com/,Metal,Metal Finishes,,
04.02.03,,Pure + Freeform 2015 Collection Box 2,,,,,,,Architecture; Product Design,,Pure + Freeform,"Frozen Hairline, Patinated Silver, Mercury Glass - Gold, Oxidized Silver (Hairline), Hot Rolled (Ultra Gloss), Vintage Steel, Mature Bronze, Frozen Titanium",https://purefreeform.com/,Metal,Metal Finishes,,
04.02.04,,Lumicor Sample Kit,,,,,,,Architecture; Product Design,,Lumicor,"Honeycomb Industrial, Large Ovalesque Frost Embossed, Vena Impressions, Rain Blue Ice Embossed, Large Ovalesque Industrial, Aquamarine Recycled Glass Industrial, Aqua Iridescent Shimmer, Moonstone Recycled Glass, Rain Embossed, Icecube Aqua Iridescent Embossed, Rice Paper Natural",https://www.lumicor.com/,Arcrylic Composites,Panel and Finish Systems,,
,,,,,,,,,,,,,,,,,
04.03.01,,WAITING TO POSSIBLY BE SORTED IN TO MISC. BOXES BELOW (to complete possible collections,,,,,,,,,,,,,,,
04.04.01,,Magline Powdercoat Colors Samples,,,,,,,Architecture;Landscape Architecture;Product Design,,Maglin,"Black, Black Fine Tex, Gunmetal, Gunmetal Fine Tex, Silver 14, Silver 14 Fine Tex, Evergreen, Evergreen Fine Tex, Bronze 14, Bronze 14 Fine Tex, Graphite, Slate Fine Tex, Titanium, Titanium Fine Tex, Pearl Silver, Core Ten Fine Tex",https://www.maglin.com/,Finishes,Powdercoat Finishes,,
04.04.02,,Moz Decorative Metal - Kelp,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,"Copper; 1/8"" Dia Perforations 3/16"" Stg Ctrs",https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.03,,Moz Decorative Metal - Clouds,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,"1/4"" Dia Perforation 3/8"" Stg Ctr",https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.04,,Moz Decorative Metal - European Beech,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Coarse Grain; Special Finishes: PolyCoat - Satin,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.05,,Moz Decorative Metal - Champagne ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,"Pattern: Fog; Protective Finishes: PolyCoat Gloss; Matieral Thickness: 0.40"" (1.106 mm)",https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.06,,Moz Decorative Metal - Honduran Mahogany,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Clouds; Special Finishes: PolyCoat  - Gloss,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.07,,Moz Decorative Metal - Clear,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waterfall;Special Finish: Polycoat Matte,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.08,,Moz Decorative Metal - Champagne ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waterfall; Special Finish: TuffCoat,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.09,,Moz Decorative Metal - English Walnut ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,"Pattern: Coarse Grain; Protective Finishes: PolyCoat - Gloss; Material Thickness: 0.40"" (1.106 mm)",https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.10,,Moz Decorative Metal - Clear,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waves; Special Finishes: PolyCoat,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.11,,Moz Decorative Metal - Sapphire,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Smooth,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.12,,Moz Decorative Metal - Sapphire,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waves,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.13,,Moz Decorative Metal - Honduran Mahogany,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Coarse Grain; Special Finishes: PolyCoat - Satin,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.14,,Moz Decorative Metal - Brazilian Cherry,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Corase Grain; Protective Finishes: PolyCoat - Gloss,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.15,,Moz Decorative Metal - Brazilian Cherry,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Coarse Grain; Special Finishes: PolyCoat - Satin,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.16,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Coral,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.17,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Clouds  ,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.18,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Ripples,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.19,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Smooth,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.20,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waves  ,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.21,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Fog,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.22,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waterslide; Special Finishes: TuffCoat,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.23,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Seashell; Special Finishes: DuraFilm,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.24,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Thunder & Clouds;Special Finishes: PolyCoat,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.25,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Rain;Special Finishes: DuraFilm,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.26,,Moz Decorative Metal - Clear ,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Kelp; Special Finishes: TuffCoat,https://mozdesigns.com/,Metal,Metal Paneling,,
04.04.27,,Moz Decorative Metal - Light Champagne,,,,,,,Architecture; Product Design,,Moz Metals + Architectural Products,Pattern: Waterfall; Special Finish: Polycoat Gloss,https://mozdesigns.com/,Metal,Metal Paneling,,
